dist,K,c_mean,tau,momentum,seed,epoch,train_loss,train_acc,test_acc,grad_angle,stale_mean,stale_std,stale_max,stale_p99
fifo,0,4.0,64,0.9,42,20,51955580460214706176.0000,10.07,10.00,0.0168,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,21,2796639772780.4229,9.85,10.00,0.0950,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,22,660145886817.3358,9.95,10.00,0.0673,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,23,5046685014984.5781,10.14,10.00,0.0772,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,24,316009959272933.9375,9.84,10.00,0.0369,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,25,29422071934329.3242,9.95,10.00,0.1148,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,26,236784934.0131,10.00,10.00,0.0934,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,27,23.3022,10.18,10.00,0.1405,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,28,11359461789476.3594,10.07,10.00,0.0608,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,29,16544867808496.6113,10.04,10.00,0.0902,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,30,1053980768752.4775,9.95,10.00,0.1359,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,31,11132097450780.1230,9.86,10.00,0.0966,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,32,876628187698756.6250,9.83,10.00,0.0772,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,33,417119292121.4404,9.95,10.00,0.0941,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,34,4640479805623.1602,10.13,10.00,0.1339,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,35,47353322461733.2969,10.02,10.00,0.0703,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,36,1121054528423797.7500,9.94,10.00,0.0178,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,37,696566869215.4326,10.03,10.00,0.1320,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,38,2986586684183.5347,9.91,10.00,0.1300,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,39,26.5330,9.96,10.00,0.1263,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,40,3785506865310.4673,9.97,10.00,0.1379,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,41,297335907.8044,9.89,10.00,0.0864,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,42,225708052353.7733,10.15,10.00,0.0583,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,43,25192722308875.1836,10.06,10.00,0.1081,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,44,16774870364038.8906,10.13,10.00,0.1041,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,45,1685137747434920.2500,10.09,10.00,0.0503,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,46,23270984931272.2852,10.11,10.00,0.1171,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,47,189203800281137.0625,10.03,10.00,0.1112,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,48,1196650249949848.7500,10.00,10.00,0.0567,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,49,1501230312705838.2500,10.06,10.00,0.0980,64.000,0.000,64,64.0
fifo,0,4.0,64,0.9,42,50,35.4513,9.98,10.00,0.1835,64.000,0.000,64,64.0
